name,battery,camera,display,processor,memory,warranty,reviews,price,price_range,rating,rating_category
"Samsung Galaxy M11 (Metallic Blue, 64 GB)",5000 mAh Lithium-ion Battery,13MP + 5MP + 2MP | 8MP Front Camera,16.26 cm (6.4 inch) HD+ Display,Qualcomm Snapdragon (SDM450-F01) Octa Core Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,251,14598,Low Mid Range,4.2,High Rating
"Samsung Galaxy M11 (Black, 32 GB)",5000 mAh Lithium-ion Battery,13MP + 5MP + 2MP | 8MP Front Camera,16.26 cm (6.4 inch) HD+ Display,Qualcomm Snapdragon (SDM450-F01) Octa Core Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,444,11970,Low Mid Range,4.2,High Rating
"Samsung Galaxy M11 (Metallic Blue, 32 GB)",5000 mAh Lithium-ion Battery,13MP + 5MP + 2MP | 8MP Front Camera,16.26 cm (6.4 inch) HD+ Display,Qualcomm Snapdragon (SDM450-F01) Octa Core Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,444,12490,Low Mid Range,4.2,High Rating
"Samsung Galaxy M11 (Violet, 32 GB)",5000 mAh Lithium-ion Battery,13MP + 5MP + 2MP | 8MP Front Camera,16.26 cm (6.4 inch) HD+ Display,Qualcomm Snapdragon (SDM450-F01) Octa Core Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,444,12399,Low Mid Range,4.2,High Rating
"Lenovo K10 Plus (Black, 64 GB)",4050 mAh Battery,13MP + 5MP + 8MP | 16MP Front Camera,15.8 cm (6.22 inch) HD+ Display,Qualcomm SDM632 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,367,11499,Low Mid Range,4.1,High Rating
"Lenovo K10 Plus (Sprite, 64 GB)",4050 mAh Battery,13MP + 5MP + 8MP | 16MP Front Camera,15.8 cm (6.22 inch) HD+ Display,Qualcomm SDM632 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,367,11499,Low Mid Range,4.1,High Rating
"Vivo U10 (Electric Blue, 64 GB)",5000 mAh Li-ion Battery,13MP + 8MP + 2MP | 8MP Front Camera,16.13 cm (6.35 inch) HD+ Display,Qualcomm Snapdragon 665 AIE Processor,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,18 W Fast Charging,2599,11490,Low Mid Range,4.4,High Rating
"Vivo U10 (Thunder Black, 64 GB)",5000 mAh Li-ion Battery,13MP + 8MP + 2MP | 8MP Front Camera,16.13 cm (6.35 inch) HD+ Display,Qualcomm Snapdragon 665 AIE Processor,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,18 W Fast Charging,2599,11490,Low Mid Range,4.4,High Rating
"Vivo U10 (Thunder Black, 32 GB)",5000 mAh Li-ion Battery,13MP + 8MP + 2MP | 8MP Front Camera,16.13 cm (6.35 inch) HD+ Display,Qualcomm Snapdragon 665 AIE Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,18 W Fast Charging,2599,10990,Low Mid Range,4.4,High Rating
"Vivo U10 (Electric Blue, 32 GB)",5000 mAh Li-ion Battery,13MP + 8MP + 2MP | 8MP Front Camera,16.13 cm (6.35 inch) HD+ Display,Qualcomm Snapdragon 665 AIE Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,18 W Fast Charging,2599,10990,Low Mid Range,4.4,High Rating
"Vivo U10 (Electric Blue, 64 GB)",5000 mAh Li-ion Battery,13MP + 8MP + 2MP | 8MP Front Camera,16.13 cm (6.35 inch) HD+ Display,Qualcomm Snapdragon 665 AIE Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,18 W Fast Charging,320,12990,Low Mid Range,4.4,High Rating
"Vivo Y50 (Pearl White, 128 GB)",5000 mAh Lithium-ion Battery,13MP + 8MP + 2MP + 2MP | 16MP Front Camera,16.59 cm (6.53 inch) Display,Qualcomm Snapdragon 665 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,237,17990,Low Mid Range,4.4,High Rating
"Vivo Y50 (Iris Blue, 128 GB)",5000 mAh Lithium-ion Battery,13MP + 8MP + 2MP + 2MP | 16MP Front Camera,16.59 cm (6.53 inch) Display,Qualcomm Snapdragon 665 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,237,17990,Low Mid Range,4.4,High Rating
"Vivo Y30 (Dazzle Blue, 128 GB)",5000 mAh Lithium-ion Battery,13MP + 8MP + 2MP + 2MP | 8MP Front Camera,16.43 cm (6.47 inch) HD+ Display,MediaTek Helio P35 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,1 Year for Device and 6 Months for In-box Accessories,89,14990,Low Mid Range,4.3,High Rating
"Vivo Y30 (Emerald Black, 128 GB)",5000 mAh Lithium-ion Battery,13MP + 8MP + 2MP + 2MP | 8MP Front Camera,16.43 cm (6.47 inch) HD+ Display,MediaTek Helio P35 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,1 Year for Device and 6 Months for In-box Accessories,89,14990,Low Mid Range,4.3,High Rating
"Samsung Galaxy A20s (Black, 32 GB)",4000 mAh Lithium Ion Battery,13MP + 8MP + 5MP | 8MP Front Camera,16.51 cm (6.5 inch) HD+ Display,Qualcomm SDM450-B01 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,70,12900,Low Mid Range,4.3,High Rating
"Samsung Galaxy A20s (Green, 64 GB)",4000 mAh Lithium Ion Battery,13MP + 8MP + 5MP | 8MP Front Camera,16.51 cm (6.5 inch) HD+ Display,Qualcomm SDM450-B01 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,80,14900,Low Mid Range,4.3,High Rating
"Samsung Galaxy A20s (Blue, 64 GB)",4000 mAh Lithium Ion Battery,13MP + 8MP + 5MP | 8MP Front Camera,16.51 cm (6.5 inch) HD+ Display,Qualcomm SDM450-B01 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,80,14900,Low Mid Range,4.3,High Rating
"Infinix Smart 4 Plus (Midnight Black, 32 GB)",6000 mAh Lithium-ion Polymer Battery,13MP + Depth Sensor | 8MP Front Camera,17.32 cm (6.82 inch) HD+ Display,Mediatek Helio A25 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,1 Year on Handset and 6 Months on Accessories,1667,7999,Low Range,4.4,High Rating
"Infinix Smart 4 Plus (Ocean Wave, 32 GB)",6000 mAh Lithium-ion Polymer Battery,13MP + Depth Sensor | 8MP Front Camera,17.32 cm (6.82 inch) HD+ Display,Mediatek Helio A25 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,1 Year on Handset and 6 Months on Accessories,1667,7999,Low Range,4.4,High Rating
"Infinix Smart 4 Plus (Violet, 32 GB)",6000 mAh Lithium-ion Polymer Battery,13MP + Depth Sensor | 8MP Front Camera,17.32 cm (6.82 inch) HD+ Display,Mediatek Helio A25 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,1 Year on Handset and 6 Months on Accessories,1667,7999,Low Range,4.4,High Rating
"Redmi 6A (Gold, 32 GB)",3000 mAh Battery,13MP Rear Camera,13.84 cm (5.45 inch) HD Display,Mediateck Processor,2 GB RAM | 32 GB ROM | Expandable Upto 128 GB,1 Year Manufacturer Warranty,3666,5742,Low Range,4.3,High Rating
"Nokia 3.1 Plus (Charcoal, 32 GB)",3500 mAh Battery,13MP Rear Camera,15.24 cm (6 inch) Display,Mediatek MT6762 Helio P22 Processor,3 GB RAM | 32 GB ROM,1 Year Warranty,457,7088,Low Range,4.2,High Rating
"Forme R7 (Champagne Gold, 16 GB)",2500 mAh Battery,13MP Rear Camera,13.97 cm (5.5 inch) HD Display,Mediatek MTK6737 Quad-core Processor,3 GB RAM | 16 GB ROM | Expandable Upto 64 GB,1 Year Manufacturer Warranty on Handset and 6 Months on Accessories,34,5999,Low Range,3.6,High Rating
"Redmi 6A (Black, 32 GB)",3000 mAh Battery,13MP Rear Camera,13.84 cm (5.45 inch) HD Display,Mediateck Processor,2 GB RAM | 32 GB ROM | Expandable Upto 128 GB,1 Year Manufacturer Warranty,3666,5599,Low Range,4.3,High Rating
"Forme R7 (Red&Black, 16 GB)",2500 mAh Battery,13MP Rear Camera,12.7 cm (5 inch) HD Display,Mediatek MTK6737 Quad-core Processor,3 GB RAM | 16 GB ROM | Expandable Upto 64 GB,1 Year Manufacturer Warranty on Handset and 6 Months on Accessories,34,3999,Low Range,3.6,High Rating
"Redmi 6A (Blue, 32 GB)",3000 mAh Battery,13MP Rear Camera,13.84 cm (5.45 inch) HD Display,Mediateck Processor,2 GB RAM | 32 GB ROM | Expandable Upto 128 GB,1 Year Manufacturer Warranty,3666,6450,Low Range,4.3,High Rating
"Samsung Galaxy On Max (Gold, 32 GB)",3300 mAh Battery,13MP Rear Camera | 13MP Front Camera,14.48 cm (5.7 inch) Full HD Display,"MediaTek MTK6757V/WL 2.39GHz, 1.69GHz, Octa Core Processor",4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year,21532,19900,Low Mid Range,4.3,High Rating
"XOLO ERA 3X (Posh Black, 16 GB)",3000 mAh Battery,13MP Rear Camera | 13MP Front Camera,12.7 cm (5 inch) HD Display,Mediatek MTK 6737 Quad Core 1.25 GHz Processor,3 GB RAM | 16 GB ROM | Expandable Upto 64 GB,1 Year for Mobile & 6 Months for Accessories,1253,8499,Low Range,3.9,High Rating
"Asus Zenfone 4 Selfie (Black, 32 GB)",3000 mAh Battery,13MP Rear Camera | 13MP Front Camera,13.97 cm (5.5 inch) HD Display,Octa Core Qualcomm Snapdragon 430 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4139,10999,Low Mid Range,4.1,High Rating
"Micromax Dual 4 (Champagne, 64 GB)",2730 mAh Battery,13MP Rear Camera | 13MP Front Camera,13.21 cm (5.2 inch) Full HD Display,Snapdragon 435 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,1 Year Warranty,186,5799,Low Range,3.7,High Rating
"Lava Z81 (Black, 16 GB)",3000 mAh Battery,13MP Rear Camera | 13MP Front Camera,14.48 cm (5.7 inch) HD+ Display,2.0 Quad Core Processor Processor,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,33,5999,Low Range,4.4,High Rating
"Samsung Galaxy J7 Prime 2 (Black, 32 GB)",3300 mAh Li-ion Battery,13MP Rear Camera | 13MP Front Camera,13.97 cm (5.5 inch) Full HD Display,Exynos Processor,3 GB RAM | 32 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,243,11980,Low Mid Range,4.3,High Rating
"Lava Z81 (Black, 32 GB)",3000 mAh Battery,13MP Rear Camera | 13MP Front Camera,14.48 cm (5.7 inch) HD+ Display,2.0 Quad Core Processor Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,14,7999,Low Range,4.5,High Rating
"Micromax Canvas Infinity (Black, 32 GB)",2900 mAh Polymer Battery,13MP Rear Camera | 16MP Front Camera,14.48 cm (5.7 inch) HD Display,Snapdragon 425 Quad Core Processor,3 GB RAM | 32 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,2097,8299,Low Range,4.1,High Rating
"Gionee A1 (Grey, 64 GB)",4010 mAh Li-Ion Polymer Battery,13MP Rear Camera | 16MP Front Camera,13.97 cm (5.5 inch) Full HD Display,MediaTek MT6755 Helio P10 Octa Core 2.0GHz Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1028,21499,Low Mid Range,4,High Rating
"Gionee S10 Lite (Gold, 32 GB)",3100 mAh Battery,13MP Rear Camera | 16MP Front Camera,13.21 cm (5.2 inch) HD Display,Qualcomm Snapdragon MSM8920 Processor,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year on Mobile,102,6799,Low Range,4.1,High Rating
"OPPO F5 Youth (Black, 32 GB)",3200 mAh Battery,13MP Rear Camera | 16MP Front Camera,15.24 cm (6 inch) Full HD+ Display,MT6763T Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1191,6490,Low Range,4.3,High Rating
"Gionee X1s (Gold, 16 GB)",4000 mAh Li-polymer Battery,13MP Rear Camera | 16MP Front Camera,13.21 cm (5.2 inch) HD Display,MT6737T Processor,3 GB RAM | 16 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,483,6450,Low Range,4,High Rating
"OPPO F5 Youth (Gold, 32 GB)",3200 mAh Battery,13MP Rear Camera | 16MP Front Camera,15.24 cm (6 inch) Full HD+ Display,MT6763T Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1191,6490,Low Range,4.3,High Rating
"LG G Pro 2 (Titan, 16 GB)",3200 mAh Battery,13MP Rear Camera | 2.1MP Front Camera,14.99 cm (5.9 inch) Full HD Display,Qualcomm MSM8974 Snapdragon 800 Krait 400 Processor,3 GB RAM | 16 GB ROM | Expandable Upto 64 GB,1 Year Manufacturer Warranty,75,42021,High Mid Range,4.6,High Rating
"Moto X (2nd Generation) (Black Leather, 16 GB)",2300 mAh Li-Ion Battery,13MP Rear Camera | 2MP Front Camera,13.21 cm (5.2 inch) Full HD Display,Qualcomm Snapdragon 801 MSM8974-AC Processor,2 GB RAM | 16 GB ROM,1 Year Manufacturer Warranty,1194,23999,Low Mid Range,4.2,High Rating
"Moto X (2nd Generation) (Black, 32 GB)",2300 mAh Li-Ion Battery,13MP Rear Camera | 2MP Front Camera,13.21 cm (5.2 inch) Full HD Display,Qualcomm Snapdragon 801 MSM8974-AC Processor,2 GB RAM | 32 GB ROM,1 Year Manufacturer Warranty,1194,24999,Low Mid Range,4.2,High Rating
"MI3 (Metallic Grey, 16 GB)",3050 mAh Li-Ion Battery,13MP Rear Camera | 2MP Front Camera,12.7 cm (5 inch) Full HD Display,qualcomm Qualcomm Snapdragon 800 8274AB Quad Core 2.3GHz Processor,2 GB RAM | 16 GB ROM,1 Year for Mobile & 6 Months for Accessories,5142,13999,Low Mid Range,4.4,High Rating
"Vivo Y91i (Fusion Black, 32 GB)",4030 mAh Lithium-ion Battery,13MP Rear Camera | 5MP Front Camera,15.8 cm (6.22 inch) HD+ Display,MediaTek Helio P22 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"1 Year Warranty on Phone, 6 Months Warranty on Accessories",206,8990,Low Range,4.3,High Rating
"Vivo Y91i (Ocean Blue, 32 GB)",4030 mAh Lithium-ion Battery,13MP Rear Camera | 5MP Front Camera,15.8 cm (6.22 inch) HD+ Display,MediaTek Helio P22 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"1 Year Warranty on Phone, 6 Months Warranty on Accessories",206,8990,Low Range,4.3,High Rating
"Vivo Y91i (Fusion Black, 16 GB)",4030 mAh Li-ion Battery,13MP Rear Camera | 5MP Front Camera,15.8 cm (6.22 inch) HD+ Display,MTK Helio P22 Processor,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1698,8450,Low Range,4.3,High Rating
"Vivo Y91i (fusion black, 32 GB)",4030 mAh Battery,13MP Rear Camera | 5MP Front Camera,15.8 cm (6.22 inch) HD+ Display,MTK Helio P22 Processor,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1698,8290,Low Range,4.3,High Rating
"Nokia 3.2 (Steel, 32 GB)",4000 mAh Battery,13MP Rear Camera | 5MP Front Camera,15.9 cm (6.26 inch) Display,Qualcomm Snapdragon 429 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 400 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories Excluding Battery,91,10990,Low Mid Range,4.1,High Rating
"Redmi 5A (Blue, 32 GB)",3000 mAh Li-polymer Battery,13MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,Qualcomm Snapdragon 425 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,65375,6498,Low Range,4.4,High Rating
"Redmi 5A (Blue, 16 GB)",3000 mAh Li-polymer Battery,13MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,Qualcomm Snapdragon 425 Processor,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,153238,5999,Low Range,4.5,High Rating
"Gionee P7 Max (Gold, 32 GB)",3100 mAh Li-Polymer Battery,13MP Rear Camera | 5MP Front Camera,13.97 cm (5.5 inch) HD Display,Mediatek MT6595 Octa Core 2.2GHz Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile,1158,5999,Low Range,3.9,High Rating
"Meizu C9 Pro (Black, 32 GB)",3000 mAh Battery,13MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) Full HD Display,Quad Core Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,1 Year,198,6990,Low Range,4.1,High Rating
"Vivo Y91i (Ocean Blue, 32 GB)",4030 mAh Li-ion Battery,13MP Rear Camera | 5MP Front Camera,15.8 cm (6.22 inch) HD+ Display,MTK Helio P22 Processor,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1698,7880,Low Range,4.3,High Rating
"Asus Zenfone 2 Laser ZE500KL (Black, 16 GB)",2070 mAh Li-Polymer Battery,13MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,Qualcomm Snapdragon 410 MSM8916 Processor,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,391,5990,Low Range,4.1,High Rating
"Yu Yunique 2 Plus (Champagne, 16 GB)",2500 mAh Lithium Ion Battery,13MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,MediaTek MT6737 Quad Core 1.3 GHz Processor,3 GB RAM | 16 GB ROM | Expandable Upto 64 GB,Brand Warranty of 1 Year,900,6699,Low Range,3.8,High Rating
"Gionee Marathon M5 Plus (Champagne Gold, 64 GB)",5020 mAh Li-Ion Polymer Battery,13MP Rear Camera | 5MP Front Camera,15.24 cm (6 inch) Full HD Display,Mediatek MT6753 Octa Core 1.3GHz Processor,3 GB RAM | 64 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year,27,26999,High Mid Range,4.1,High Rating
"Gionee F205 Pro (Black, 16 GB)",3000 mAh Li-ion Polymer Battery,13MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,MT6739WW 64-bit Processor,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,1074,4499,Low Range,4.1,High Rating
"Redmi 5A (Rose Gold, 16 GB)",3000 mAh Li-polymer Battery,13MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,Qualcomm Snapdragon 425 Processor,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,153238,5999,Low Range,4.5,High Rating
"Lenovo K3 Note (Yellow, 16 GB)",2900 mAh Li-Ion Battery,13MP Rear Camera | 5MP Front Camera,13.97 cm (5.5 inch) Full HD Display,Cortex-A53 (MediaTek MT6752 64-bit 4G LTE) Processor,2 GB RAM | 16 GB ROM | Expandable Upto 32 GB,Brand Warranty of 1 Year,24533,9999,Low Range,4,High Rating
"Lenovo K3 Note (White, 16 GB)",2900 mAh Li-Ion Battery,13MP Rear Camera | 5MP Front Camera,13.97 cm (5.5 inch) Full HD Display,ARM Cortex-A53 (MediaTek MT6752 64-bit 4G LTE) Octa Core 1.7GHz Processor,2 GB RAM | 16 GB ROM | Expandable Upto 32 GB,Brand Warranty of 1 Year,24533,9999,Low Range,4,High Rating
"Vivo Y71 (Gold, 16 GB)",3360 mAh Li-ion Battery,13MP Rear Camera | 5MP Front Camera,15.24 cm (6 inch) HD+ Display,Qualcomm Snapdragon 425 Processor,3 GB RAM | 16 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile,415,10999,Low Mid Range,4.3,High Rating
"Gionee F103 Pro (White, 16 GB)",2400 mAh Li-Polymer Battery,13MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,MT6735 Processor,3 GB RAM | 16 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year,618,8600,Low Range,3.9,High Rating
"Gionee P7 Max (Grey, 32 GB)",3100 mAh Li-Polymer Battery,13MP Rear Camera | 5MP Front Camera,13.97 cm (5.5 inch) HD Display,Mediatek MT6595 Octa Core 2.2GHz Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile,1158,5950,Low Range,3.9,High Rating
"Yu Ace (Elektric Blue, 16 GB)",4000 mAh Polymer Battery,13MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,MT6739WW Processor,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8190,4999,Low Range,4.1,High Rating
"Yu Ace (Rose Gold, 16 GB)",4000 mAh Polymer Battery,13MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,MT6739WW Processor,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8190,4999,Low Range,4.1,High Rating
"Vivo Y71 (Matte Black, 32 GB)",3360 mAh Li-ion Battery,13MP Rear Camera | 5MP Front Camera,15.24 cm (6 inch) HD+ Display,Qualcomm Snapdragon 425 Processor,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile,336,12950,Low Mid Range,4.3,High Rating
"Redmi Note 4 (Black, 32 GB)",4100 mAh Li-Polymer Battery,13MP Rear Camera | 5MP Front Camera,13.97 cm (5.5 inch) Full HD Display,Qualcomm Snapdragon 625 64-bit Octa Core 2GHz Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,111861,7339,Low Range,4.4,High Rating
